Provinsi,URL Produk,Nama Produk,Lokasi Toko,Harga (IDR),Unit Terjual,Volume Penjualan (IDR),Rating,Tahun
Kalimantan Selatan,https://www.tokopedia.com/lapakabdicom/ikan-kembung-500gr-ikan-laut-segar-garansi-termurah?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+banjarmasin%26search_id%3D202606071532085737C6EC2E07160F0NE2%26src%3Dsearch,Ikan Kembung 500gr Ikan Laut Segar Garansi Termurah,0,23900,0,0,5.0,2024
Kalimantan Selatan,https://www.tokopedia.com/netbuku/ikan-laut-jambi-ikan-segar-1731124250804716930?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+banjarmasin%26search_id%3D202606071532085737C6EC2E07160F0NE2%26src%3Dsearch,Ikan Laut Jambi Ikan Segar per 1kg,Ikan Laut Jambi Ikan Segar per 1kg,43900,5,219500,5.0,2024
Kalimantan Selatan,https://www.tokopedia.com/netbuku/ikan-laut-banjar-kembung-bolo-1kg-jambi?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+banjarmasin%26search_id%3D202606071532085737C6EC2E07160F0NE2%26src%3Dsearch,Ikan Laut Banjar / Kembung / Bolo 1kg Jambi,Ikan Laut Banjar / Kembung / Bolo 1kg Jambi,50000,0,0,0.0,2024
Kalimantan Selatan,https://www.tokopedia.com/lapakabdicom/ikan-kakap-putih-1-kg-ikan-laut-seafood-segar-garansi-termurah?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+banjarmasin%26search_id%3D202606071532085737C6EC2E07160F0NE2%26src%3Dsearch,Ikan Kakap Putih 1 kg Ikan Laut Seafood Segar Garansi Termurah,0,97500,6,585000,0.0,2024
Kalimantan Selatan,https://www.tokopedia.com/rzt86/ikan-kembung-banjar-segar-ikan-kembung-fresh-ikan-laut?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+banjarmasin%26search_id%3D202606071532085737C6EC2E07160F0NE2%26src%3Dsearch,ikan kembung banjar segar - Ikan Kembung Fresh - Ikan laut,0,31500,0,0,4.9,2024
Kalimantan Selatan,https://www.tokopedia.com/lapakabdicom/ikan-selar-1kg-ikan-laut-seafood-segar-garansi-termurah?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+banjarmasin%26search_id%3D202606071532085737C6EC2E07160F0NE2%26src%3Dsearch,Ikan Selar 1Kg Ikan Laut Seafood Segar Garansi Termurah,0,63000,9,567000,0.0,2024
Kalimantan Selatan,https://www.tokopedia.com/sayur-segar-rizky-balikpapan/ikan-nila-segar-1kg?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+banjarmasin%26search_id%3D202606071532085737C6EC2E07160F0NE2%26src%3Dsearch,Ikan Nila Segar 1kg Pengiriman Instan,0,58000,0,0,5.0,2024
Kalimantan Selatan,https://www.tokopedia.com/rakhis-farizqi-305/ikan-laut-mantap-dan-segar-1731215062737585942?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+banjarmasin%26search_id%3D202606071532085737C6EC2E07160F0NE2%26src%3Dsearch,ikan laut mantap dan segar,0,100,0,0,0.0,2024
Kalimantan Selatan,https://www.tokopedia.com/sayur-segar-rizky-balikpapan/ikan-tenggiri-segar-1kg-1735622223498413772?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+banjarmasin%26search_id%3D202606071532085737C6EC2E07160F0NE2%26src%3Dsearch,"Ikan Tenggiri Segar 1kg Ikan Tenggiri Fresh ,1kg",0,50000,0,0,5.0,2024
Kalimantan Timur,https://www.tokopedia.com/sayur-segar-rizky-balikpapan/ikan-tenggiri-segar-1kg-1735622223498413772?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+balikpapan%26search_id%3D20260607153222EDDEA82AD2755B244I7Y%26src%3Dsearch,"Ikan Tenggiri Segar 1kg Ikan Tenggiri Fresh ,1kg",0,50000,0,0,5.0,2024
Kalimantan Timur,https://www.tokopedia.com/lapakabdicom/cumi-sotong-500g-ikan-laut-segar-garansi-termurah?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+balikpapan%26search_id%3D20260607153222EDDEA82AD2755B244I7Y%26src%3Dsearch,Cumi Sotong 500g Ikan Laut Segar Garansi Termurah,0,38500,0,0,5.0,2024
Kalimantan Timur,https://www.tokopedia.com/sayur-segar-rizky-balikpapan/ikan-kembung-banjar-segar-1kg?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+balikpapan%26search_id%3D20260607153222EDDEA82AD2755B244I7Y%26src%3Dsearch,Ikan Kembung Banjar Segar 1kg,0,65000,0,0,5.0,2024
Kalimantan Timur,https://www.tokopedia.com/fish-supplier-bali/fresh-frozen-ikan-laut-kakap-merah-500-gram-ikan-kakap-merah-1735406238078502643-1735406253179504371?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+balikpapan%26search_id%3D20260607153222EDDEA82AD2755B244I7Y%26src%3Dsearch,Ikan Laut Kakap Merah Bersih 1KG Segar Fresh -  Ikan Kakap Merah - Berkualitas - Bergaransi,Fish supplier bali,55000,7,385000,5.0,2024
Kalimantan Timur,https://www.tokopedia.com/sayur-segar-rizky-balikpapan/ikan-trakulu-segar-1kg?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+balikpapan%26search_id%3D20260607153222EDDEA82AD2755B244I7Y%26src%3Dsearch,Ikan Trakulu Segar 1kg Pengiriman Instan,0,85000,0,0,5.0,2024
Kalimantan Timur,https://www.tokopedia.com/lapakabdicom/ikan-kembung-500gr-ikan-laut-segar-garansi-termurah?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+balikpapan%26search_id%3D20260607153222EDDEA82AD2755B244I7Y%26src%3Dsearch,Ikan Kembung 500gr Ikan Laut Segar Garansi Termurah,0,23900,0,0,5.0,2024
Kalimantan Timur,https://www.tokopedia.com/lapakabdicom/ikan-kakap-putih-1-kg-ikan-laut-seafood-segar-garansi-termurah?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+balikpapan%26search_id%3D20260607153222EDDEA82AD2755B244I7Y%26src%3Dsearch,Ikan Kakap Putih 1 kg Ikan Laut Seafood Segar Garansi Termurah,0,97500,6,585000,0.0,2024
Kalimantan Timur,https://www.tokopedia.com/fish-supplier-bali/fresh-frozen-ikan-laut-kerapu-warna-campur-500-gram-ikan-kerapu-warna-1735384290940520179-1735384307537184499?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+balikpapan%26search_id%3D20260607153222EDDEA82AD2755B244I7Y%26src%3Dsearch,Ikan Laut Kerapu Warna 1KG Bersih Segar - Ikan Kerapu Warna - Berkualitas - Bergaransi,Fish supplier bali,45000,5,225000,5.0,2024
Kalimantan Timur,https://www.tokopedia.com/fish-supplier-bali/fresh-frozen-ikan-laut-jangki-jangki-500-gram-ikan-jangki-jangky-1735383790123321075-1735383822093223667?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+balikpapan%26search_id%3D20260607153222EDDEA82AD2755B244I7Y%26src%3Dsearch,Ikan Laut Jangki Jangki Segar 1KG Bersih  - Ikan Jangki Jangky - Berkualitas - Bergaransi,Fish supplier bali,42500,0,0,0.0,2024
Kalimantan Timur,https://www.tokopedia.com/lapakabdicom/ikan-selar-1kg-ikan-laut-seafood-segar-garansi-termurah?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+balikpapan%26search_id%3D20260607153222EDDEA82AD2755B244I7Y%26src%3Dsearch,Ikan Selar 1Kg Ikan Laut Seafood Segar Garansi Termurah,0,63000,9,567000,0.0,2024
Kalimantan Utara,https://www.tokopedia.com/cvlautan-mas/ikan-sebelah-1kg-ikan-sebelah-segar-seafood-ikan-laut-segar-1732399607450535419?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+tarakan%26search_id%3D20260607153237D34AB169B70C9D1D384B%26src%3Dsearch,Ikan Sebelah 1Kg Ikan Sebelah Segar Seafood Ikan Laut Segar,0,58000,0,0,0.0,2024
Kalimantan Utara,https://www.tokopedia.com/kausaltyfish/ikan-asin-tipis-tarakan-1kg-termurah?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+tarakan%26search_id%3D20260607153237D34AB169B70C9D1D384B%26src%3Dsearch,Ikan Asin Tipis Tarakan 1kg Termurah,Ikan Asin Tipis Tarakan 1kg Termurah,180889,0,0,4.9,2024
Kalimantan Utara,https://www.tokopedia.com/archive-ninja250-second/ikan-sembilang-ikan-laut-segar-seafood?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+tarakan%26search_id%3D20260607153237D34AB169B70C9D1D384B%26src%3Dsearch,ikan sembilang | ikan laut segar | seafood,0,48500,0,0,4.9,2024
Kalimantan Utara,https://www.tokopedia.com/kausaltyfish/ikan-asin-tipis-tarakan-1-2-kg-termurah?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+tarakan%26search_id%3D20260607153237D34AB169B70C9D1D384B%26src%3Dsearch,Ikan asin tipis Tarakan 1/2 kg termurah,Ikan asin tipis Tarakan 1/2 kg termurah,95888,0,0,5.0,2024
Kalimantan Utara,https://www.tokopedia.com/dryfoodshop/ikan-asin-pepija-juata-laut-tarakan-ikan-asin-tipis-khas-tarakan?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+tarakan%26search_id%3D20260607153237D34AB169B70C9D1D384B%26src%3Dsearch,Ikan asin Pepija Juata Laut Tarakan / ikan asin tipis khas tarakan,Ikan asin Pepija Juata Laut Tarakan / ikan asin tipis khas tarakan,94000,4,376000,0.0,2024
Kalimantan Utara,https://www.tokopedia.com/22seafood/parrot-fish-1-kg-ikan-kakak-tua-bersih-tanpa-sisik-jeroan-seafood-22-halal-haccp-1731585810400708500?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+tarakan%26search_id%3D20260607153237D34AB169B70C9D1D384B%26src%3Dsearch,Parrot Fish 1 kg / Ikan Kakak Tua Bersih Tanpa Sisik Jeroan / Seafood 22 /HALAL /HACCP,0,55000,0,0,4.9,2024
Kalimantan Utara,https://www.tokopedia.com/dyah-haris/ikan-tipis-khas-kota-tarakan-kalimantan-utara-oleh2-khas-tarakan-seafood-fish-food-1729637144536056937?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+tarakan%26search_id%3D20260607153237D34AB169B70C9D1D384B%26src%3Dsearch,Ikan tipis khas kota tarakan || kalimantan utara ||oleh2 khas tarakan Seafood Fish Food,Ikan tipis khas kota tarakan || kalimantan utara ||oleh2 khas tarakan Seafood Fish Food,85000,7,595000,0.0,2024
Kalimantan Utara,https://www.tokopedia.com/archive-ninja250-second/ikan-terisi-ikan-laut-segar-seafood?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+tarakan%26search_id%3D20260607153237D34AB169B70C9D1D384B%26src%3Dsearch,Ikan terisi | ikan laut segar | seafood,0,55000,0,0,4.9,2024
Kalimantan Utara,https://www.tokopedia.com/archive-ninja250-second/ikan-layur-fresh-ikan-laut-segar-seafood?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+tarakan%26search_id%3D20260607153237D34AB169B70C9D1D384B%26src%3Dsearch,Ikan layur fresh | ikan laut segar | seafood,0,65000,0,0,5.0,2024
Kalimantan Utara,https://www.tokopedia.com/oceanfishstore/ikan-laut-paketan-isi-5-ekor?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+tarakan%26search_id%3D20260607153237D34AB169B70C9D1D384B%26src%3Dsearch,ikan laut paketan isi 5 ekor,0,175000,1,175000,5.0,2024
Sulawesi Utara,https://www.tokopedia.com/ratu-rica/10-ekor-ikan-roa-asli-manado-1732852641927694000?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+manado%26search_id%3D202606071532513AD7C2EBB96FCB3A2AWU%26src%3Dsearch,14%,10 ekor IKAN ROA ASLI MANADO,30000,0,0,5.0,2024
Sulawesi Utara,https://www.tokopedia.com/bibit-tanaman-2/ikan-roa-asli-manado-1-gepe-isi-20-ekor-dikirim-dalam-plastik?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+manado%26search_id%3D202606071532513AD7C2EBB96FCB3A2AWU%26src%3Dsearch,IKAN ROA ASLI MANADO 1 GEPE ISI 20 EKOR DIKIRIM DALAM PLASTIK,IKAN ROA ASLI MANADO 1 GEPE ISI 20 EKOR DIKIRIM DALAM PLASTIK,65000,0,0,4.8,2024
Sulawesi Utara,https://www.tokopedia.com/lapakabdicom/ikan-kakap-putih-1-kg-ikan-laut-seafood-segar-garansi-termurah?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+manado%26search_id%3D202606071532513AD7C2EBB96FCB3A2AWU%26src%3Dsearch,Ikan Kakap Putih 1 kg Ikan Laut Seafood Segar Garansi Termurah,0,97500,6,585000,0.0,2024
Sulawesi Utara,https://www.tokopedia.com/lapakabdicom/ikan-selar-1kg-ikan-laut-seafood-segar-garansi-termurah?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+manado%26search_id%3D202606071532513AD7C2EBB96FCB3A2AWU%26src%3Dsearch,Ikan Selar 1Kg Ikan Laut Seafood Segar Garansi Termurah,0,63000,9,567000,0.0,2024
Sulawesi Utara,https://www.tokopedia.com/fresh-makassar23/ikan-mairo-segar-pasar-terong-makassar-dan-pasar-induk-pannampu-ikan-air-laut-segar-ikan-mengandung-protein-ikan-mengandung-kalsium-ikan-mengandung-gizi-1731143001574049360?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+manado%26search_id%3D202606071532513AD7C2EBB96FCB3A2AWU%26src%3Dsearch,"Ikan Mairo Segar Pasar Terong Makassar Dan Pasar Induk Pannampu,Ikan Air Laut Segar,Ikan Mengandung Protein,Ikan Mengandung Kalsium,Ikan mengandung Gizi","Ikan Mairo Segar Pasar Terong Makassar Dan Pasar Induk Pannampu,Ikan Air Laut Segar,Ikan Mengandung Protein,Ikan Mengandung Kalsium,Ikan mengandung Gizi",20000,16,320000,5.0,2024
Sulawesi Utara,https://www.tokopedia.com/22seafood/ikan-salmon-salmon-utuh-ikan-utuh-ikan-laut-seafood-22?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+manado%26search_id%3D202606071532513AD7C2EBB96FCB3A2AWU%26src%3Dsearch,Ikan Salmon / Salmon Utuh / Ikan Utuh / Ikan Laut / Seafood 22,0,1100000,0,0,4.8,2024
Sulawesi Utara,https://www.tokopedia.com/kandangseafood/ikan-kerapu-bunga-macan-hidup-live-seafood-uk-5-6ons-per-ekor-5-6-ons?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+manado%26search_id%3D202606071532513AD7C2EBB96FCB3A2AWU%26src%3Dsearch,IKAN KERAPU BUNGA MACAN HIDUP LIVE SEAFOOD uk 5-6ons Per ekor.,0,108000,0,0,5.0,2024
Sulawesi Utara,https://www.tokopedia.com/perkasa-prozen-food/ikan-salmon-fillet?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+manado%26search_id%3D202606071532513AD7C2EBB96FCB3A2AWU%26src%3Dsearch,Ikan Salmon Fillet,0,45000,0,0,4.8,2024
Sulawesi Utara,https://www.tokopedia.com/pdsinarsamudera/ikan-salmon-fillet-premium-1kg?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+manado%26search_id%3D202606071532513AD7C2EBB96FCB3A2AWU%26src%3Dsearch,Ikan Salmon Fillet Premium @1kg,0,240000,0,0,5.0,2024
Sulawesi Utara,https://www.tokopedia.com/22seafood/ikan-kakap-putih-fillet-500-gr-barramundi-fillet-seafood-22?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+manado%26search_id%3D202606071532513AD7C2EBB96FCB3A2AWU%26src%3Dsearch,Ikan Kakap Putih Fillet 500 gr / Barramundi Fillet / Seafood 22,0,59000,0,0,5.0,2024
Gorontalo,https://www.tokopedia.com/rakhis-farizqi-305/ikan-laut-mantap-dan-segar-1731215062737585942?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+gorontalo%26search_id%3D2026060715330634ED066DF378EF2AAUF8%26src%3Dsearch,ikan laut mantap dan segar,0,100,0,0,0.0,2024
Gorontalo,https://www.tokopedia.com/cvlautan-mas/ikan-sebelah-1kg-ikan-sebelah-segar-seafood-ikan-laut-segar-1732399607450535419?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+gorontalo%26search_id%3D2026060715330634ED066DF378EF2AAUF8%26src%3Dsearch,Ikan Sebelah 1Kg Ikan Sebelah Segar Seafood Ikan Laut Segar,0,58000,0,0,0.0,2024
Gorontalo,https://www.tokopedia.com/fish-supplier-bali/fresh-frozen-ikan-laut-ekor-kuning-500-gram-ikan-ekor-kuning-1735384465624434419-1735384465295705843?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+gorontalo%26search_id%3D2026060715330634ED066DF378EF2AAUF8%26src%3Dsearch,Ikan Laut Ekor Kuning Bersih 1KG Segar Fresh - Ikan Ekor Kuning - Berkualitas - Bergaransi,Fish supplier bali,34000,3,102000,5.0,2024
Gorontalo,https://www.tokopedia.com/archive-ninja250-second/ikan-sembilang-ikan-laut-segar-seafood?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+gorontalo%26search_id%3D2026060715330634ED066DF378EF2AAUF8%26src%3Dsearch,ikan sembilang | ikan laut segar | seafood,0,48500,0,0,4.9,2024
Gorontalo,https://www.tokopedia.com/oceanfishstore/ikan-laut-paketan-isi-5-ekor?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+gorontalo%26search_id%3D2026060715330634ED066DF378EF2AAUF8%26src%3Dsearch,ikan laut paketan isi 5 ekor,0,175000,1,175000,5.0,2024
Gorontalo,https://www.tokopedia.com/lapakabdicom/cumi-sotong-500g-ikan-laut-segar-garansi-termurah?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+gorontalo%26search_id%3D2026060715330634ED066DF378EF2AAUF8%26src%3Dsearch,Cumi Sotong 500g Ikan Laut Segar Garansi Termurah,0,38500,0,0,5.0,2024
Gorontalo,https://www.tokopedia.com/luckyseafood/ikan-kakap-putih-baramudi-laut-fresh?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+gorontalo%26search_id%3D2026060715330634ED066DF378EF2AAUF8%26src%3Dsearch,ikan kakap putih/baramudi laut fresh,0,85000,0,0,5.0,2024
Gorontalo,https://www.tokopedia.com/archive-ninja250-second/ikan-layur-fresh-ikan-laut-segar-seafood?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+gorontalo%26search_id%3D2026060715330634ED066DF378EF2AAUF8%26src%3Dsearch,Ikan layur fresh | ikan laut segar | seafood,0,65000,0,0,5.0,2024
Gorontalo,https://www.tokopedia.com/archive-ninja250-second/daging-ikan-pari-potong-segar-seafood-ikan-laut-segar?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+gorontalo%26search_id%3D2026060715330634ED066DF378EF2AAUF8%26src%3Dsearch,daging ikan pari potong segar | seafood | ikan laut segar,0,62500,0,0,4.9,2024
Gorontalo,https://www.tokopedia.com/kandangseafood/ikan-kerapu-bunga-macan-hidup-live-seafood-uk-5-6ons-per-ekor-5-6-ons?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+gorontalo%26search_id%3D2026060715330634ED066DF378EF2AAUF8%26src%3Dsearch,IKAN KERAPU BUNGA MACAN HIDUP LIVE SEAFOOD uk 5-6ons Per ekor.,0,108000,0,0,5.0,2024
Sulawesi Tengah,https://www.tokopedia.com/cvlautan-mas/ikan-sebelah-1kg-ikan-sebelah-segar-seafood-ikan-laut-segar-1732399607450535419?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+palu%26search_id%3D20260607153321D296C101DAA88A163XWD%26src%3Dsearch,Ikan Sebelah 1Kg Ikan Sebelah Segar Seafood Ikan Laut Segar,0,58000,0,0,0.0,2024
Sulawesi Tengah,https://www.tokopedia.com/warung-ikan-salma/ikan-baung-segar-ikan-laut-1kg?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+palu%26search_id%3D20260607153321D296C101DAA88A163XWD%26src%3Dsearch,ikan baung segar ikan laut 1kg,0,55000,0,0,5.0,2024
Sulawesi Tengah,https://www.tokopedia.com/archive-ninja250-second/ikan-sembilang-ikan-laut-segar-seafood?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+palu%26search_id%3D20260607153321D296C101DAA88A163XWD%26src%3Dsearch,ikan sembilang | ikan laut segar | seafood,0,48500,0,0,4.9,2024
Sulawesi Tengah,https://www.tokopedia.com/pesona-bahari-shop/500gr-ikan-asin-layur-besar-premium-fresh-ikan-kering-seafood-laut-1732359473360045148-1734652450590327900?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+palu%26search_id%3D20260607153321D296C101DAA88A163XWD%26src%3Dsearch,21%,0,13351,0,0,4.8,2024
Sulawesi Tengah,https://www.tokopedia.com/lapakabdicom/ikan-belanak-1-kg-ikan-laut-segar-seafood-garansi-termurah?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+palu%26search_id%3D20260607153321D296C101DAA88A163XWD%26src%3Dsearch,Ikan Belanak 1 kg Ikan Laut Segar Seafood Garansi Termurah,0,62500,4,250000,5.0,2024
Sulawesi Tengah,https://www.tokopedia.com/archive-ninja250-second/ikan-kuwe-gepeng-fresh-ikan-laut-segar-seafood-1kg-up-fa930?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+palu%26search_id%3D20260607153321D296C101DAA88A163XWD%26src%3Dsearch,Ikan kuwe gepeng fresh | ikan laut segar | seafood,0,70000,10,700000,5.0,2024
Sulawesi Tengah,https://www.tokopedia.com/archive-ninja250-second/ikan-layur-fresh-ikan-laut-segar-seafood?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+palu%26search_id%3D20260607153321D296C101DAA88A163XWD%26src%3Dsearch,Ikan layur fresh | ikan laut segar | seafood,0,65000,0,0,5.0,2024
Sulawesi Tengah,https://www.tokopedia.com/seaelton/ikan-kaka-tua-farrot-fish-ikan-fresh-laut-kualitas-garansi-segar?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+palu%26search_id%3D20260607153321D296C101DAA88A163XWD%26src%3Dsearch,Ikan Kaka Tua Farrot Fish / Ikan Fresh Laut Kualitas GARANSI SEGAR,0,48000,4,192000,0.0,2024
Sulawesi Tengah,https://www.tokopedia.com/fish-supplier-bali/fresh-frozen-ikan-laut-jangki-merah-500-gram-ikan-jangki-merah-1735384342358755059-1735384361917777651?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+palu%26search_id%3D20260607153321D296C101DAA88A163XWD%26src%3Dsearch,Ikan Laut Jangki Merah Bersih 1KG Segar Fresh - Ikan Jangki Merah - Berkualitas - Bergaransi,Fish supplier bali,34000,1,34000,5.0,2024
Sulawesi Tengah,https://www.tokopedia.com/archive-ninja250-second/ikan-jenaha-super-segar-ikan-laut-segar-seafood-1-500gram-up-8f1d7?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+palu%26search_id%3D20260607153321D296C101DAA88A163XWD%26src%3Dsearch,Ikan jenaha super segar | ikan laut segar | seafood,0,78000,17,1326000,5.0,2024
Sulawesi Barat,https://www.tokopedia.com/warung-ikan-salma/ikan-baung-segar-ikan-laut-1kg?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+mamuju%26search_id%3D20260607153335496E05E1AEA0A9271Q06%26src%3Dsearch,ikan baung segar ikan laut 1kg,0,55000,0,0,5.0,2024
Sulawesi Barat,https://www.tokopedia.com/cvlautan-mas/ikan-sebelah-1kg-ikan-sebelah-segar-seafood-ikan-laut-segar-1732399607450535419?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+mamuju%26search_id%3D20260607153335496E05E1AEA0A9271Q06%26src%3Dsearch,Ikan Sebelah 1Kg Ikan Sebelah Segar Seafood Ikan Laut Segar,0,58000,0,0,0.0,2024
Sulawesi Barat,https://www.tokopedia.com/dshopmart/d-mart-shop-aneka-ikan-laut-segar-1731272471954163089?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+mamuju%26search_id%3D20260607153335496E05E1AEA0A9271Q06%26src%3Dsearch,D'MART SHOP ANEKA IKAN LAUT SEGAR,0,75000,0,0,0.0,2024
Sulawesi Barat,https://www.tokopedia.com/ikan-segar-berkah/ikan-mujair-segar-bukan-frozen-500gr-1kg-free-dibersihkan-1kg?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+mamuju%26search_id%3D20260607153335496E05E1AEA0A9271Q06%26src%3Dsearch,IKAN MUJAIR SEGAR (Bukan Frozen) 500gr/1kg FREE DIBERSIHKAN,0,44000,0,0,5.0,2024
Sulawesi Barat,https://www.tokopedia.com/dshopmart/d-mart-shop-aneka-ikan-laut-segar-1731272945103570321?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+mamuju%26search_id%3D20260607153335496E05E1AEA0A9271Q06%26src%3Dsearch,D'MART SHOP ANEKA IKAN LAUT SEGAR,0,75000,0,0,0.0,2024
Sulawesi Barat,https://www.tokopedia.com/archive-ninja250-second/ikan-sembilang-ikan-laut-segar-seafood?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+mamuju%26search_id%3D20260607153335496E05E1AEA0A9271Q06%26src%3Dsearch,ikan sembilang | ikan laut segar | seafood,0,48500,0,0,4.9,2024
Sulawesi Barat,https://www.tokopedia.com/oceanfishstore/ikan-laut-paketan-isi-5-ekor?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+mamuju%26search_id%3D20260607153335496E05E1AEA0A9271Q06%26src%3Dsearch,ikan laut paketan isi 5 ekor,0,175000,1,175000,5.0,2024
Sulawesi Barat,https://www.tokopedia.com/fish-supplier-bali/fresh-frozen-ikan-laut-jangki-merah-500-gram-ikan-jangki-merah-1735384342358755059-1735384361917777651?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+mamuju%26search_id%3D20260607153335496E05E1AEA0A9271Q06%26src%3Dsearch,Ikan Laut Jangki Merah Bersih 1KG Segar Fresh - Ikan Jangki Merah - Berkualitas - Bergaransi,Fish supplier bali,34000,1,34000,5.0,2024
Sulawesi Barat,https://www.tokopedia.com/archive-ninja250-second/ikan-layur-fresh-ikan-laut-segar-seafood?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+mamuju%26search_id%3D20260607153335496E05E1AEA0A9271Q06%26src%3Dsearch,Ikan layur fresh | ikan laut segar | seafood,0,65000,0,0,5.0,2024
Sulawesi Barat,https://www.tokopedia.com/fish-supplier-bali/fresh-frozen-ikan-laut-ekor-kuning-500-gram-ikan-ekor-kuning-1735384465624434419-1735384465295705843?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+mamuju%26search_id%3D20260607153335496E05E1AEA0A9271Q06%26src%3Dsearch,Ikan Laut Ekor Kuning Bersih 1KG Segar Fresh - Ikan Ekor Kuning - Berkualitas - Bergaransi,Fish supplier bali,34000,3,102000,5.0,2024
Sulawesi Selatan,https://www.tokopedia.com/fish-supplier-bali/fresh-frozen-ikan-laut-ekor-kuning-500-gram-ikan-ekor-kuning-1735384465624434419-1735384465295705843?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+makassar%26search_id%3D20260607153350577BCC914F9E5507CGTA%26src%3Dsearch,Ikan Laut Ekor Kuning Bersih 1KG Segar Fresh - Ikan Ekor Kuning - Berkualitas - Bergaransi,Fish supplier bali,34000,3,102000,5.0,2024
Sulawesi Selatan,https://www.tokopedia.com/rumah-buah-murah/ikan-segar-ikan-laut-ikan-gembung?extParam=ivf%3Dfalse%26keyword%3Dikan+laut+segar+makassar%26search_id%3D20260607153350577BCC914F9E5507CGTA%26src%3Dsearch,ikan segar ikan laut ikan gembung,0,25000,0,0,4.8,2024
